category,type,part_number,title,price,upc,weight,length,width,height,primary_site,manufacturer
Part,Heaters,E2071503,"Damper Assembly 6, JVS/J ",176.56,788379840235,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,E2071504,"Damper Assembly 7, JVS/J ",185.55,788379840242,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,E2073600,Operating Control/Thermo ,124.4,788379840266,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,E2102800,Ignition Control 100% Lo ,156.63,788379840389,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,E2103400,Electronic Temperature R ,239.31,788379840419,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,E2103600,SENSOR WTR TEMP ,86.87,788379737757,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2103800,CNTRL WTR TEMP 60-105F ,75.74,788379737764,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2103900,SWTCH MNL RESET HI LIMIT ,104.83,788379737771,2,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2104800,AUTO RESET HI LIMIT 135F 120 CAPILLARY 500-2000,113.6,788379737788,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2105100,"Ignition Control, 3 try ",144.96,788379840433,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2105500,BOARD DIAGNOSTIC 500-2000,352.23,788379737795,2,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2105600,PANEL INDICATOR LIGHT BOARD 500-2000,80.76,788379737801,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2106200,CIRCUIT BREAKER 6A 500-2000,4.85,788379737818,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2106900,"Temperature Control, 2-S ",284,788379840457,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,E2217700,TEMP CONT 100-200F AUTO RESET 500-2000,176.33,788379737849,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2217800,"High Limit, Man. Reset, ",178.17,788379840464,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2305400,IGNITION CNTRL ELEC SPRK LP CSD-1 NAT GAS/LP,116.19,788379737856,2,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2305500,IGNITION CNTRL ELEC SPRK CONTINUOUS RETRY,67.69,788379737863,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2305900,"Transformer, 220 - 110VA ",227.88,788379840488,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,E2307400,TERMINAL BOARD FIELD WRG 500-2000,15.86,788379737887,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2307501,HARN WRG/TERM STRIP ASY PM2000,254.08,,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2307701,HARNESS TERMINAL ASY ,85.27,,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2307900,PANEL MOUNT AND AUTO/MANUAL HILIMI HRNS,26.21,,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2308000,MAIN BOARD TO IGNITION MODULE,18.56,,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2310400,TRANSFORMER 12/24V 150VA 500-1000,27.62,788379737894,3,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2311100,"Relay, DPST, 120V Coil ",140.04,788379840501,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,E2312000,"Ignition Control, 3 Try ",252.23,788379840518,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,E2312800,TRANSFORMER 100VA 1250-2000,33.14,788379737900,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2313900,OBS USE=RE2313900 IGNITION CNTRL 500-2000,224.46,788379737917,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2314300,SENSOR TEMPERATURE ,35.02,788379737924,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2314900,"Temperature Control, Mix ",313.23,788379840549,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,E2317300,TEMP CNTRL W/DISPLAY FX05 500-2000,555.41,788379737931,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,E2317400,WIRE HARN MIXING SYS 500-2000,86.09,788379737948,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,F0029300,"Screw, #2 x 3/16 ",6.24,788379840631,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,F0032300,PLUG 7/8 NYLON HOLE ,4.99,788379840631,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,F2000500,PANDUIT WHT PLSTC SQUARE ,15.75,,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,F2000600,PANDUIT WHT PLSTC SQUARE ,15,,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,F2003000,"BOLT 1/2-13X4 1/2"" ",1.72,,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,F2015500,"Screw, #12-14 ",0.05,788379840792,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,H0011700,LBL NATURAL GAS ,0.95,788379840822,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,H0078100,LBL PROPANE GAS ,1.8,788379738235,0.01,N/A,N/A,N/A,49982,Pentair
Part,Heaters,H2200500,LBL CONVERSION ,3.53,788379738327,0.01,N/A,N/A,N/A,49982,Pentair
Part,Heaters,J23-5,WEAR RING ,10.87,22315373938,0.2,N/A,N/A,N/A,A,Pentair
Part,Heaters,KM000202,CUTOFF LOW WATER ,395.07,788379783471,4,N/A,N/A,N/A,49982,Pentair
Part,Heaters,KM000305,HTEXCH REVERSE OPTION ,162.26,788379841119,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,KM000306,HTEXCH REVERSE OPTION ,162.26,788379841126,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L0005500,Main Burner ,3.96,788379841133,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L0032200,"Orifice #43, Nat (0 - 3, ",1.23,788379841140,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L0032600,ORFC NAT GAS 2001-5000FT ,1.23,788379739485,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L0032700,ORFC LP 8001-1000FT ,2.94,788379739492,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L0032800,ORFC LP 4001-8000FT ,1.23,788379739508,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L0032900,ORFC LP 0-4000FT ,1.23,788379739515,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L0050200,ORFC NAT GAS 5001-6000FT ,2.18,788379841164,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L0050300,ORFC NAT GAS 6001-7000FT ,1.23,788379739539,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L0050400,ORFC NAT GAS 7001-1000FT ,1.23,788379841171,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L0050700,ORFC NAT GAS 0-2000FT ,1.23,788379739546,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L0052500,Main Burner ,10.42,788379769635,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L05328,BRACKET B_TP__ 7/8U 8-1/2AK CI 1-7/32 BO,113.92,22315374034,12,N/A,N/A,N/A,A,Pentair
Part,Heaters,L05329,BRACKET B_TP_S 7/8U 4-1/2AK CI 1-9/16 BO,110.64,22315374041,10.16,N/A,N/A,N/A,A,Pentair
Part,Heaters,L05779,BRACKET B_TP__ 1-1/4U 8-1/2AK CI 2-1/8 B,204.29,22315374096,14.52,N/A,N/A,N/A,A,Pentair
Part,Heaters,L2002200,ORFC NAT GAS #20 DMS ,3.07,788379739812,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2002500,ORFC LP #36 DMS ,2.88,788379739829,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2002600,ORFC LP #37 DMS ,4.18,788379739836,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2002700,ORFC LP #38 DMS ,2.71,788379739843,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2002900,ORFC LP #41 DMS ,2.4,788379739867,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2005300,ORFC LP #42 DMS ,2.71,788379841577,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2006100,ORFC NAT GAS #23 DMS ,2.71,788379739898,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2006400,ORFC NAT GAS #24 DMS ,2.71,788379739904,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2006700,ORFC NAT GAS #26 DMS ,2.92,788379739911,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2007000,ORFC NAT GAS #27 DMS ,3.74,788379739928,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2007300,ORFC NAT GAS #28 DMS ,2.71,788379739935,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2007600,ORFC NAT GAS #29 DMS ,3.07,788379739942,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2007900,ORFC NAT GAS #20 DMS ,2.71,788379739959,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2008000,ORFC NAT GAS #31 DMS ,1.96,788379739966,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2008100,ORFC LP #40 DMS ,3.84,788379739973,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2011300,ORFC LP #35 DMS ,2.44,788379739980,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2011900,"Burner, w/o gaskets ","1,197.64",788379841669,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,L2012000,"Burner, w/o gaskets ","1,057.62",788379841676,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,L2012100,"Burner, w/o gaskets ",829.14,788379841683,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,L2012200,BURNER ASY 3 BNRS 500/750/1250-1750,202.7,788379739997,8,18,14,3,49982,Pentair
Part,Heaters,L2012400,ORFC GAS PROPANE 500-2000,5.07,788379740009,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2012500,BURNER ASY 4 BNRS 1000/1500-2000,265.01,788379740016,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2012600,MANF GAS LWR 4 ORFCS LFT 1000/500-2000,62.94,788379740023,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2012700,MANF GAS LWR 4 ORFCS RT 1000/500-2000,62.94,788379740030,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2012800,MANF GAS LWR 3 ORFCS LFT 500-750/1250-1750,60.52,788379740047,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2012900,MANF GAS LWR 3 ORFCS RT 500-750/1250-1750,60.52,788379740054,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,L2013000,ORFC GAS NAT 500-2000 ,5.27,788379740061,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,LM-5405340,Fuse Holder ,1.87,788379842185,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5409270,Air Collector Gasket ,232.44,788379842420,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5652190,"Heat Exchanger, DHW (22 ",288.12,788379842673,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5655650,Hydronic Inlet Assy ,173.34,788379842697,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5660100,"Pump, Up 15-62 Grundfos ",291.43,788379842703,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5662630,"Vessel, Expansion 10l, Z ",119.66,788379842710,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5663430,Burner ,117.13,788379842802,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5669870,"Connections, Vacuum Pack ",392.61,788379842857,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5669930,"Connections, Vacuum Pack ",231.53,788379842871,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5670600,Outlet Pipe Assy ,422.75,788379842925,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5671520,"Valve, 3 Way Assy ",141.31,788379842956,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5671540,Hydronic Inlet Assy w/ H ,173.33,788379842963,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5674690,"Printed Circuit Board, S ",369.27,788379842994,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5676350,"Heat Exchanger, 45kw ","4,155.77",788379843007,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5676360,"Heat Exchanger, 65kw ","5,004.42",788379843014,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5676530,Air Collector ,696.7,788379843021,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5676540,3 Way Valve Motor ,131.68,788379843038,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5676560,"Gas Valve, Sit, Sigma 84 ",282.63,788379843045,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5676570,Heat Exchanger ,"2,189.33",788379843052,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5676580,Fan ,404.63,788379843069,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5676650,Fan ,597.17,788379843113,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-5676670,"Gas Valve,  Sit, Sigma 8 ",282.63,788379843120,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-618520,Pressure Sensing Venturi ,158.88,788379843281,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-714010610,Horizontal Chimney Termi ,324.28,788379843304,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-714016969,"Vent Adapt. Kit, ABS/PVC ",489.23,788379843311,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-714072611,"Controller, Mascot, QAA7 ",277.23,788379843472,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-714093410,"Shutter Kit, Condensate, ",179.51,788379843564,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-714093510,"Coax Vert Terminal Kit, ",441.87,788379843571,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-714096110,"Connection Kit, Mascot, ",851.89,788379843649,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-714096210,"Connection Kit, Mascot, ",653.86,788379843656,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-8422730,"Fuse 3,15a 250v ",2.41,788379843762,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-8423160,Fuse Carrier Module ,3.13,788379843793,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,LM-9950580,"Fuse, 2a 250v ",2.41,788379843977,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,P0014100,"Nipple, 3/4 x close ",2.03,788379844448,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,P0014400,"Nipple, Black - MCid/MCH ",2.41,788379844455,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,P0015100,"Nipple, Close, 1-1/4 NPT ",3.4,788379844479,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,P0018500,"Bushing , Brass ",3.83,788379844486,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,P0019100,"Nipple, iron, 1-1/2 x cl ",6.24,788379844493,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,P0025300,"Nipple, Brass, 3/4 ",9.57,788379844516,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,P0026800,"Plug, 1/4 brass ",1.62,788379844523,0.01,N/A,N/A,N/A,49982,Pentair
Part,Heaters,P0026900,"Plug, 1/2 brass ",3.48,788379766825,1,N/A,N/A,N/A,49982,Pentair
Part,Heaters,P0030400,"Union, 3/4 ",6.58,788379844530,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,P0054900,"Nipple, brass, 3/4 x clo ",6.78,788379844547,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,P2016900,"Elbow, Black 90_ , 3/4x1 ",4.47,788379844790,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,P2019500,"Tee, iron, 1-1/2 x 1-1/2 ",4.73,788379844837,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,P2022100,"Nipple, brass, 1-1/2 x c ",8.39,788379844844,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,Q0068400,Pilot Gas Tubing  (per f ,1.78,788379845698,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R0021300,TRANSFORMER 40VA ,27.57,788379737382,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R0021901,CUTOFF LOW WTR 500-2000 BEFORE 6-12-07,270.32,788379737740,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R0050800,Gasket Set (18 each) ,15.75,788379845759,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R0059300,"Modulating Valve, 1/2 x ",286.62,788379845797,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0060600,GAUGE TEMP/PRES 70-250F ,33.54,788379747695,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R0061600,"Pilot Assembly, JVS, Nat ",21.06,788379778118,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R0095501,Tube Assy w/gaskets ,310.41,788379845872,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0095502,Tube Assy w/gaskets ,344.54,788379845889,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0095504,Tube Assy w/gaskets ,446.05,788379845902,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R0095601,Tube Assy w/gaskets ,401.02,788379845926,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0095602,Tube Assy w/gaskets ,472.28,788379845933,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R0095603,Tube Assy w/gaskets ,616.66,788379845940,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0095604,Tube Assy w/gaskets ,751.53,788379845957,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0095605,Tube Assy w/gaskets ,908.36,788379845964,44,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R0099400,Valve 3/4 x 3/4 Nat IID ,93.7,788379846008,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R0318605,Vent Cap for Outdoor use ,148.01,788379846077,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0325301,Tile Kit ,271.65,788379846138,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0325302,Tile Kit ,289.71,788379846145,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0325303,Tile Kit ,317.05,788379846152,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0325305,Tile Kit ,369.3,788379846176,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0384700,"Gas Valve Combo, Nat ",186.03,788379846183,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0384800,Gas Valve Combo HSI On/O ,194.93,788379846190,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0384900,"Fuse, 2 Amp Kit, 5 pack ",16.31,788379846206,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0385100,"Gas Valve, Nat, JVS, sin ",127.71,788379846220,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0402001,Heat Exchanger (ref: 104 ,618.51,788379846442,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0402002,Heat Exchanger (ref: 104 ,635.99,788379846459,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0402003,Heat Exchanger (ref: 104 ,653.4,788379846466,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0402004,Heat Exchanger (ref: 104 ,670.95,788379846473,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0402005,Heat Exchanger (ref: 104 ,775.87,788379846480,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R0402006,Heat Exchanger (ref: 104 ,816.2,788379846497,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R10364504,HEADER CVR IN/OUT CAST IRON,191.36,788379737405,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R10391304,"FLNG KIT BRONZE 2-12"" FLNG W/GSKT ASY",127.11,788379737412,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R10418814,IGN PLT ASY LEAD SPK IGN ,26.94,788379737429,0.5,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R10418817,"PILOT ASY IGN LEAD 23.50""",15.63,788379808082,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R10418818,"PILOT ASY SENSOR LEAD 24.50""",15.63,788379808099,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R10526101,REAR BURNER SUPPORT WELDMENTS 500BTU,86.54,,3,N/A,N/A,N/A,,Pentair
Part,Heaters,R10526102,REAR BURNER SUPPORT WELDMENTS 600BTU,93.07,,3,N/A,N/A,N/A,,Pentair
Part,Heaters,R10526103,REAR BURNER SUPPORT WELDMENTS 715BTU,94.44,,3,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R10526104,REAR BURNER SUPPORT WELDMENTS 850BTU,123.33,,3,N/A,N/A,N/A,,Pentair
Part,Heaters,R10526105,REAR BURNER SUPPORT WELDMENTS 1010BTU,125.22,,3,N/A,N/A,N/A,,Pentair
Part,Heaters,R10526106,REAR BURNER SUPPORT WELDMENTS 1200BTU,106.04,,3,N/A,N/A,N/A,,Pentair
Part,Heaters,R10526107,REAR BURNER SUPPORT WELDMENTS 1430BTU,113.89,,3,N/A,N/A,N/A,,Pentair
Part,Heaters,R10526108,REAR BURNER SUPPORT WELDMENTS 1670BTU,116.42,,3,N/A,N/A,N/A,,Pentair
Part,Heaters,R10526109,REAR BURNER SUPPORT WELDMENTS 1825BTU,118.18,,3,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R10526110,REAR BURNER SUPPORT WELDMENTS 1010BTU DUAL,135.53,,3,N/A,N/A,N/A,,Pentair
Part,Heaters,R10526111,REAR BURNER SUPPORT WELDMENTS 1200BTU DUAL,112.99,,3,N/A,N/A,N/A,,Pentair
Part,Heaters,R10526112,REAR BURNER SUPPORT WELDMENTS 1430BTU DUAL,120.46,,3,N/A,N/A,N/A,,Pentair
Part,Heaters,R10526113,REAR BURNER SUPPORT WELDMENTS 1670BTU DUAL,110.8,,3,N/A,N/A,N/A,,Pentair
Part,Heaters,R10526114,REAR BURNER SUPPORT WELDMENTS 1825BTU DUAL,84.98,,3,N/A,N/A,N/A,,Pentair
Part,Heaters,R10526115,REAR BURNER SUPPORT WELDMENTS 1670BTU DUAL,97.84,,3,N/A,N/A,N/A,,Pentair
Part,Heaters,R10526116,REAR BURNER SUPPORT WELDMENTS 1825BTU DUAL,94.45,,3,N/A,N/A,N/A,,Pentair
Part,Heaters,R10526400,PILOT BURNER ASY NAT JOHNSON CONTROL,130.96,788379846718,3,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R10529300,BNR PILOT IID NAT GAS ,143.17,788379737436,3,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R10550604,"2 -Stage & On/Off, Nat ","1,302.13",788379857011,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R10550607,KIT 2STAGE ON/OFF NAT ,"1,653.49",,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R10550608,"2 -Stage & On/Off, Nat ","1,879.11",788379810962,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R20001301,HTEXCH ASY COMPLT DBL PASS 18 TUBE 2000,"4,722.11",788379847043,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R20001306,HTEXCH ASY COMPLT DBL P 18TB 4500I/4050E,"6,721.56",788379847050,N/A,N/A,N/A,N/A,49982,Pentair
Part,Heaters,R2000301,JVS050  0-5000 ft ,140.13,788379847302,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000302,JVS050  5001-8000 ft ,140.13,788379847319,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000303,"JVS050  8001-10,000 ft ",140.13,788379847326,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000304,JVS075  0-5000 ft ,141.76,788379847333,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000305,JVS075  5001-8000 ft ,141.76,788379847340,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000306,"JVS075  8001-10,000 ft ",141.76,788379847357,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000307,JVS100  0-5000 ft ,143.59,788379847364,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000308,JVS100  5001-8000 ft ,143.59,788379847371,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000309,"JVS100  8001-10,000 ft ",143.59,788379847388,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000310,JVS125  0-5000 ft ,145.69,788379847395,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000311,JVS125  0-5000 ft ,145.69,788379847401,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000312,"JVS125  8001-10,000 ft ",145.69,788379847418,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000313,JVS160  0-5000 ft ,148.43,788379847425,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000314,JVS160  5001-8000 ft ,148.43,788379847432,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000315,"JVS160  8001-10,000 ft ",148.43,788379847449,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000316,JVS225  0-5000 ft ,153.44,788379847456,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000317,JVS225  5001-8000 ft ,153.44,788379847463,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000318,"JVS225  8001-10,000 ft ",153.44,788379847470,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000504,JVH075  0-5000 ft ,31.97,,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000505,JVH075  5001-8000 ft ,36.94,,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000506,"JVH075  8001-10,000 ft ",36.94,,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000507,JVH100  0-5000 ft ,32.87,,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000508,JVH100  5001-8000 ft ,39.1,,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000509,"JVH100  8001-10,000 ft ",39.1,,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000510,JVH125  0-5000 ft ,35.68,,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000511,JVH125  5001-8000 ft ,40.81,,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000512,"JVH125  8001-10,000 ft ",40.81,,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000513,JVH160  0-5000 ft ,37.47,,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000515,"JVH160  8001-10,000 ft ",42.89,,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000516,JVH225  0-5000 ft ,50.79,,N/A,N/A,N/A,N/A,,Pentair
Part,Heaters,R2000517,JVH225  5001-8000 ft ,50.79,,N/A,N/A,N/A,N/A,,Pentair
