Part/WG,Category,part_number,title,price,upc,weight,length,width,height,Primary Site,,
Part,Heaters,20018307,SCREEN RETAINING STRAP 5000I/4500E, 6.09 ,788379820688,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20018400,STIFFENER FRNT ALL , 12.53 ,788379820695,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20018602,SCREEN MESH UPPR FRNT & REAR 2450I/2200E, 46.59 ,788379820701,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20018603,SCREEN MESH UPPR FRNT & REAR 3050I/2800E, 56.18 ,788379820718,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20018604,SCREEN MESH UPPR FRNT & REAR 3500I/3200E, 63.83 ,788379820725,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20018605,SCREEN MESH UPPR FRNT & REAR 4050I/3600E, 73.28 ,788379820732,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20018606,SCREEN MESH UPPR FRNT & REAR 4500I/4050E, 80.96 ,788379820749,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20018607,SCREEN MESH UPPR FRNT & REAR 5000I/4500E, 90.54 ,788379820756,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20020101,BAFFLE HTEXCH OUTDR 500 , 29.71 ,788379820763,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20020102,BAFFLE HTEXCH OUTDR 600 , 29.93 ,788379820770,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20020103,BAFFLE HTEXCH OUTDR 715 , 30.25 ,788379820787,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20020104,BAFFLE HTEXCH OUTDR 850 , 30.47 ,788379820794,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20020105,BAFFLE HTEXCH OUTDR 1010 , 30.72 ,788379820800,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20020106,BAFFLE HTEXCH OUTDR 1200 , 30.94 ,788379820817,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20020107,BAFFLE HTEXCH OUTDR 1430 , 31.14 ,788379820824,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20020108,BAF HTEXCH FRNT/REAR INDR 1670 NEW, 31.37 ,788379820831,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20020109,BAF HTEXCH FRNT/REAR INDR 1825 NEW, 32.89 ,788379820848,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20021000,HEADER IN/OUTLT BRONZE ," 1,347.08 ",788379820855,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20021100,HEADER RTN BRONZE ," 1,113.87 ",788379820862,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20022002,BAFFLE LFT DBL INLT MANF SYS 2450I/2200E, 4.10 ,788379820879,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20022003,BAFFLE LFT DBL INLT MANF SYS 3050I/2800E, 4.99 ,788379820886,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20022004,BAFFLE LFT DBL INLT MANF SYS 3500I/3200E, 5.73 ,788379820893,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20022005,BAFFLE LFT DBL INLT MANF SYS 4050I/3600E, 6.61 ,788379820909,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20022006,BAFFLE LFT DBL INLT MANF SYS 4500I/4000E, 7.33 ,788379820916,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20022007,BAFFLE LFT DBL INLT MANF SYS 5000I/4500E, 8.21 ,788379820923,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20022102,BAFFLE INNR FRNT RT DBL INLT MANF SYS2450I/2200E, 4.10 ,788379820930,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20022103,BAF INNR FRNT RT DBL INLT MANF SYS3050I/2800E, 4.99 ,788379820947,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20022104,BAF INNR FRNT RT DBL INLT MANF SYS3500I/3200E, 5.73 ,788379820954,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20022105,BAF INNR FRNT RT DBL INLT MANF SYS4050I/3600E, 6.61 ,788379820961,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20022106,BAF INNR FRNT RT DBL INLT MANF SYS4500I/4050E, 7.33 ,788379820978,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20022107,BAF INNR FRNT RT DBL INLT MANF SYS5000I/4500E, 8.21 ,788379820985,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20022202,BAF INNR FRNT LFT SNGL INLT MANF SYS 2200/2450, 3.52 ,788379820992,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20022203,BAF INNR FRNT LFT SNGL INLT MANF SYS 2800/3050, 4.27 ,788379821005,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20022204,BAF INNR FRNT LFT SNGL INLT MANF SYS 3200/3500, 4.88 ,788379821012,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20024002,BAFFLE RT SNGL INLT SYS 2450I/2200E, 29.45 ,788379821029,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20024003,BAF RT SNGL INLT SYS 3050I/2800E, 31.19 ,788379821036,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20024004,BAF RT SNGL INLT SYS 3500I/3200E, 31.75 ,788379821043,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20031901,TILE ASY COMPLT 500 , 297.51 ,788379821050,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20031902,TILE ASY COMPLT 600 , 308.12 ,788379821067,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20031903,TILE ASY COMPLT 715 , 408.01 ,788379821074,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20031904,TILE ASY COMPLT 850 , 418.64 ,788379821081,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20031907,TILE ASY COMPLT 1430 , 529.14 ,788379821104,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20032401,BAFFLE SPRT STRAP INDOOR , 14.11 ,788379821111,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20032402,BAFFLE SPRT STRAP OUTDOOR, 13.96 ,788379821128,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20034801,"Draft Diverter, JV 50 sq ", 118.54 ,788379821135,N/A,N/A,N/A,N/A,,,
Part,Heaters,20034802,"Draft Diverter, JV 75 sq ", 119.30 ,788379821142,N/A,N/A,N/A,N/A,,,
Part,Heaters,20034803,"Draft Diverter, JV 100 s ", 124.49 ,788379821159,N/A,N/A,N/A,N/A,,,
Part,Heaters,20034804,"Draft Diverter, JV 125 s ", 127.25 ,788379821166,N/A,N/A,N/A,N/A,,,
Part,Heaters,20034805,"Draft Diverter, JV 160 s ", 130.53 ,788379821173,N/A,N/A,N/A,N/A,,,
Part,Heaters,20034806,"Draft Diverter, JV 225 s ", 141.36 ,788379821180,N/A,N/A,N/A,N/A,,,
Part,Heaters,20035405,WIRING ASY CMPLT SPK IGN , 49.31 ,788379856830,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20035406,WIRING ASY CMPLT STNDNG PILOT, 39.10 ,788379821197,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20043804,GAS TRAIN 24V NAT 850 ON/OFF, 893.23 ,,N/A,N/A,N/A,N/A,,,
Part,Heaters,20043805,GAS TRAIN ASY ," 1,317.48 ",788379821203,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20044003,TRAIN GAS 24V PRO ON/OFF 715 I/E," 1,110.95 ",,N/A,N/A,N/A,N/A,,,
Part,Heaters,20047700,Burners w/Pilot Bracket , 61.45 ,788379821210,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20047901,BURNER/PILOT ASY SPK IGN LP, 139.74 ,788379763916,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20048001,BURNER/PILOT ASY STNDING PILOT LP, 140.84 ,788379821227,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20050100,PMP ASY CVR , 43.23 ,788379821234,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20050200,Gas Train Interface Plat , 13.74 ,788379821241,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20050401,Door Panel Weldment , 111.87 ,788379821258,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20050402,Door Panel Weldment , 115.95 ,788379821265,N/A,N/A,N/A,N/A,,,
Part,Heaters,20050403,Door Panel Weldment , 120.55 ,788379821272,N/A,N/A,N/A,N/A,,,
Part,Heaters,20050404,Door Panel Weldment , 125.80 ,788379821289,N/A,N/A,N/A,N/A,,,
Part,Heaters,20050405,Door Panel Weldment , 108.98 ,788379821296,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20050406,Door Panel Weldment , 112.35 ,788379821302,N/A,N/A,N/A,N/A,,,
Part,Heaters,20050407,Door Panel Weldment , 116.33 ,788379821319,N/A,N/A,N/A,N/A,,,
Part,Heaters,20050408,Door Panel Weldment , 120.24 ,788379821326,N/A,N/A,N/A,N/A,,,
Part,Heaters,20050409,Door Panel Weldment , 122.94 ,788379821333,N/A,N/A,N/A,N/A,,,
Part,Heaters,20052001,Ignition Lead , 16.48 ,788379821371,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20052002,Sensor Lead , 16.45 ,788379821388,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20052005,"PILOT ASY SENSOR LEAD 8.70""", 16.45 ,788379766290,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20052006,"PILOT ASY IGN LEAD 10.75""", 16.45 ,788379821395,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20052501,TILE ASY PYRO COMPLT 2000, 984.08 ,788379821401,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20052502,TILE ASY PYRO COMPLT 2450I/2200E," 1,128.58 ",788379821418,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20052503,TILE ASY PYRO COMPLT 3050/2800E," 1,259.12 ",788379821425,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20052504,TILE ASY PYRO COMPLT 3500I/3200E," 1,368.16 ",788379821432,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20052505,TILE ASY PYRO COMPLT 4050I/3600E," 1,522.26 ",788379821449,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20052506,TILE ASY PYRO COMPLT 4500I/4050E," 1,648.67 ",788379821456,650.0,N/A,N/A,N/A,00049982,,
Part,Heaters,20052507,TILE ASY PYRO COMPLT 5000I/4500E," 1,791.23 ",788379821463,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20052701,TILE ASY COMPLT 2000 , 535.51 ,788379821517,N/A,N/A,N/A,N/A,,,
Part,Heaters,20052702,TILE ASY COMPLT 2450I/2200E, 624.74 ,788379821524,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20052703,TILE ASY COMPLT 3050/2800E, 714.01 ,788379821531,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20052704,TILE ASY COMPLT 3500I/3200E, 762.88 ,788379821548,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20052705,TILE ASY COMPLT 4050I/3600E, 862.76 ,788379821555,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20052706,TILE ASY COMPLT 4500I/4050E, 952.01 ,788379821562,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20052707,TILE ASY COMPLT 5000I/4500E," 1,003.02 ",788379821579,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20058202,*Pilot Assy (complete) , 246.56 ,788379821586,N/A,N/A,N/A,N/A,,,
Part,Heaters,20058502,CNTRL BOX COMM CVR , 52.73 ,788379821593,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20061104,JUNCTION BOX CVR ALL , 7.10 ,788379821609,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20066402,PANEL LWR REAR BASE QTY 2 2450I/220, 50.31 ,788379821623,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20066403,PANEL LWR REAR BASE QTY 3 3050I/280, 52.19 ,788379821630,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20066404,PANEL LWR REAR BASE QTY 4 3500I/320, 53.67 ,788379821647,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20066405,PANEL LWR REAR BASE QTY 5 4050I/360, 55.55 ,788379821654,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20066406,PANEL LWR REAR BASE QTY 6 4500I/400, 57.07 ,788379821661,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20066407,PANEL LWR REAR BASE QTY 7 5000I/450, 58.95 ,788379821678,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20067201,WELDMENT ASY BASE 2000 , 740.63 ,788379821685,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20067202,WELDMENT ASY BASE 2450I/2200E, 762.33 ,788379821692,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20067203,WELDMENT ASY BASE 3050I/2800E, 802.83 ,788379821708,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20067204,WELDMENT ASY BASE 3500I/3200E, 938.60 ,788379821715,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20067205,WELDMENT ASY BASE 4050I/3600E, 968.91 ,788379821722,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20067206,WELDMENT ASY BASE 4500I/4050E," 1,001.75 ",788379821739,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20067207,WELDMENT ASY BASE 5000I/4500E," 1,042.24 ",788379821746,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20069301,VENTER MIGHTY MT500 ," 1,086.94 ",788379821791,N/A,N/A,N/A,N/A,,,
Part,Heaters,20069302,VENTER MIGHTY MT600 ," 1,917.62 ",788379821807,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20069303,VENTER MIGHTY MT715 ," 1,917.62 ",788379821814,N/A,N/A,N/A,N/A,,,
Part,Heaters,20069304,VENTER MIGHTY MT850 ," 2,008.42 ",788379821821,N/A,N/A,N/A,N/A,,,
Part,Heaters,20069306,VENTER MIGHTY MT1200 ," 3,215.18 ",788379821838,N/A,N/A,N/A,N/A,,,
Part,Heaters,20069307,VENTER MIGHTY MT1430 ," 3,246.11 ",788379821845,N/A,N/A,N/A,N/A,,,
Part,Heaters,20069308,VENTER MIGHTY MT1670 ," 3,335.95 ",788379821852,N/A,N/A,N/A,N/A,,,
Part,Heaters,20069309,VENTER MIGHTY MT1825 ," 3,335.95 ",788379821869,N/A,N/A,N/A,N/A,,,
Part,Heaters,20069400,BAFFLE CNTR STRAP 3200/5000, 14.68 ,788379821876,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20076702,TRAIN GAS 24V NAT ON/OFF ," 1,340.49 ",,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20081601,CONTROL ASY FLOW , 901.52 ,788379764616,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20081602,CONTROL ASY FLOW , 913.71 ,788379821906,N/A,N/A,N/A,N/A,W,,
Part,Heaters,20081603,FLOW CNTRL ASY , 925.91 ,788379821913,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20090101,WELDMENT BNR RTNR 2000 , 78.14 ,788379822040,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20090102,WELDMENT BNR RTNR 2450I/2200E, 78.14 ,788379822057,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20090103,WELDMENT BNR RTNR 3050/2800E, 78.14 ,788379822064,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20090104,WELDMENT BNR RTNR 3500I/3200E, 78.14 ,788379822071,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20090105,WELDMENT BNR RTNR 4050I/3600E, 78.14 ,788379822088,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20090106,WELDMENT BNR RTNR 4500I/4050E, 78.14 ,788379822095,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20090107,WELDMENT BNR RTNR 5000I/4500E, 78.14 ,788379822101,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20097401,"2 -Stage & On/Off, LP ", 814.55 ,788379822118,N/A,N/A,N/A,N/A,,,
Part,Heaters,20097402,"2 -Stage & On/Off, LP ", 886.24 ,788379822125,N/A,N/A,N/A,N/A,,,
Part,Heaters,20097403,"2 -Stage & On/Off, LP ", 953.71 ,788379822132,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20097404,"2 -Stage & On/Off, LP "," 1,036.25 ",788379822149,163.0,N/A,N/A,N/A,00049982,,
Part,Heaters,20097405,"2 -Stage & On/Off, LP "," 1,247.65 ",788379822156,N/A,N/A,N/A,N/A,,,
Part,Heaters,20097406,"2 -Stage & On/Off, LP "," 1,256.87 ",788379822163,N/A,N/A,N/A,N/A,,,
Part,Heaters,20097407,"2 -Stage & On/Off, LP "," 1,394.56 ",788379822170,N/A,N/A,N/A,N/A,,,
Part,Heaters,20097408,"2 -Stage & On/Off, LP "," 1,484.34 ",788379822187,N/A,N/A,N/A,N/A,,,
Part,Heaters,20097409,"2 -Stage & On/Off, LP "," 1,550.90 ",788379822194,N/A,N/A,N/A,N/A,,,
Part,Heaters,20097500,PANEL ASY CNTRL MNTG , 50.43 ,788379822200,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20100705,Left Door Panel Weldment , 99.48 ,788379822279,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20100706,Left Door Panel Weldment , 102.85 ,788379822286,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20100707,Left Door Panel Weldment , 106.83 ,788379822293,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20100708,Left Door Panel Weldment , 110.74 ,788379822309,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20100709,Left Door Panel Weldment , 113.44 ,788379822316,N/A,N/A,N/A,N/A,,,
Part,Heaters,20102101,MANF WELDMENT GAS 2000 , 185.07 ,788379822323,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20102102,MANF WELDMENT GAS 2450I/2200E, 189.26 ,788379822330,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20102103,MANF WELDMENT GAS 3050I/2800E, 194.30 ,788379822347,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20102104,MANF WELDMENT GAS 3500I/3200E, 198.70 ,788379822354,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20102601,MANF WELDMENT GAS DUAL INLT 2000, 377.46 ,788379822361,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20102602,MANF WELDMENT GAS DUAL INLT 2450I/2200E, 381.59 ,788379822378,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20102603,MANF WELDMENT GAS DUAL INLT 3050/2800E, 386.84 ,788379822385,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20102604,MANF WELDMENT GAS DUAL INLT 3500I/3200E, 391.06 ,788379822392,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20102605,MANF WELDMENT GAS DUAL INLT 4050I/3600E, 396.29 ,788379822408,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20102606,MANF WELDMENT GAS DUAL INLT 4500I/4050E, 400.51 ,788379822415,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20102607,MANF WELDMENT GAS DUAL INLT 5000I/4500E, 405.77 ,788379822422,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20104603,"Complete HX, 2P, CuNi "," 2,361.37 ",788379822439,N/A,N/A,N/A,N/A,,,
Part,Heaters,20104604,"Complete HX, 2P, CuNi "," 2,523.29 ",788379822446,N/A,N/A,N/A,N/A,,,
Part,Heaters,20104605,"Complete HX, 2P, CuNi "," 2,861.36 ",788379822453,N/A,N/A,N/A,N/A,,,
Part,Heaters,20104606,"Complete HX, 2P, CuNi "," 3,162.60 ",788379822460,N/A,N/A,N/A,N/A,,,
Part,Heaters,20104701,"Complete HX, 2P, CuNi "," 2,074.19 ",788379822477,N/A,N/A,N/A,N/A,,,
Part,Heaters,20104702,"Complete HX, 2P, CuNi "," 2,192.92 ",788379822484,N/A,N/A,N/A,N/A,,,
Part,Heaters,20130001,"Tee, Adapter (outlet) ca ", 178.51 ,788379822514,N/A,N/A,N/A,N/A,,,
Part,Heaters,20130002,"FLNG ADPT TEE 2-1/2"" NPT (CAST IRON) OUTLT SIDE", 178.51 ,788379773595,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20130004,"Adapter Tee, 2 NPT, cast ", 178.51 ,788379822521,N/A,N/A,N/A,N/A,,,
Part,Heaters,20130005,"ADPT TEE 2-1/2"" NPT CAST IRON INLT SIDE", 178.51 ,788379822538,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20131000,Pump Cover Front Panel , 7.59 ,788379822552,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20131101,Pump Cover Left Side Pan , 5.01 ,788379822569,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20131102,Right Side Panel , 5.01 ,788379822576,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20131200,Pump Cover Top Panel , 10.56 ,788379822583,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20131300,Pump Cover Top Hinge , 0.97 ,788379822590,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20150302,"Adapter Tee, Flange, 2 N ", 265.64 ,788379822712,N/A,N/A,N/A,N/A,,,
Part,Heaters,20150303,"FLNG ADPT TEE 2-1/2"" NPT BRONZE OUTLT SIDE", 272.90 ,788379822729,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20150305,"Adapter Tee, 2 NPT, bron ", 265.64 ,788379822736,N/A,N/A,N/A,N/A,,,
Part,Heaters,20150306,"ADPT TEE 2-1/2"" NPT BRONZE INLT SIDE", 265.64 ,788379822743,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20155401,Flue Collector Assy , 319.97 ,788379822880,N/A,N/A,N/A,N/A,,,
Part,Heaters,20155402,Flue Collector Assy , 322.73 ,788379822897,N/A,N/A,N/A,N/A,,,
Part,Heaters,20155403,Flue Collector Assy , 326.40 ,788379822903,N/A,N/A,N/A,N/A,,,
Part,Heaters,20155404,Flue Collector Assy , 328.61 ,788379822910,N/A,N/A,N/A,N/A,,,
Part,Heaters,20155405,Flue Collector Assy , 334.02 ,788379822927,N/A,N/A,N/A,N/A,,,
Part,Heaters,20155406,Flue Collector Assy , 428.19 ,788379822934,N/A,N/A,N/A,N/A,,,
Part,Heaters,20157204,Back Panel , 112.92 ,788379823078,N/A,N/A,N/A,N/A,,,
Part,Heaters,20157205,Back Panel , 121.51 ,788379823085,N/A,N/A,N/A,N/A,,,
Part,Heaters,20157206,Back Panel , 127.59 ,788379823092,N/A,N/A,N/A,N/A,,,
Part,Heaters,20157404,Access Panel , 113.18 ,788379823191,N/A,N/A,N/A,N/A,,,
Part,Heaters,20157405,Access Panel , 119.83 ,788379823207,N/A,N/A,N/A,N/A,,,
Part,Heaters,20157406,Access Panel , 126.69 ,788379823214,N/A,N/A,N/A,N/A,,,
Part,Heaters,20157801,Base Assy , 491.70 ,788379823283,N/A,N/A,N/A,N/A,,,
Part,Heaters,20157802,Base Assy , 502.25 ,788379823290,N/A,N/A,N/A,N/A,,,
Part,Heaters,20157803,Base Assy , 519.28 ,788379823306,N/A,N/A,N/A,N/A,,,
Part,Heaters,20157804,Base Assy , 533.79 ,788379823313,N/A,N/A,N/A,N/A,,,
Part,Heaters,20157805,Base Assy , 554.09 ,788379823320,N/A,N/A,N/A,N/A,,,
Part,Heaters,20157806,Base Assy , 584.95 ,788379823337,N/A,N/A,N/A,N/A,,,
Part,Heaters,20158601,"Venturi, Square Assy, LP "," 2,405.95 ",788379823344,N/A,N/A,N/A,N/A,,,
Part,Heaters,20158602,"Venturi, Square Assy, LP "," 2,410.13 ",788379823351,N/A,N/A,N/A,N/A,,,
Part,Heaters,20158603,"Venturi, Square Assy, LP "," 2,523.55 ",788379823368,N/A,N/A,N/A,N/A,,,
Part,Heaters,20158604,"Venturi, Square Assy, LP "," 2,523.55 ",788379823375,N/A,N/A,N/A,N/A,,,
Part,Heaters,20158605,"Venturi, Square Assy, LP "," 2,531.13 ",788379823382,N/A,N/A,N/A,N/A,,,
Part,Heaters,20254701,TERM VERT EXH VENT , 573.76 ,788379768959,N/A,N/A,N/A,N/A,,,
Part,Heaters,20254702,Outdoor Terminal Assy (o , 573.76 ,788379823436,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20254703,TERM VERT EXH VENT , 573.76 ,788379777302,1.000,N/A,N/A,N/A,00049982,,
Part,Heaters,20254704,Outdoor Terminal Assy (o , 573.76 ,788379823443,N/A,N/A,N/A,N/A,,,
Part,Heaters,20254705,TERM VERT EXH VENT , 779.21 ,788379777296,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20256003,"Complete HX, 2P, Copper "," 1,851.65 ",788379823450,N/A,N/A,N/A,N/A,,,
Part,Heaters,20256004,"Complete HX, 2P, Copper "," 1,925.33 ",788379823467,N/A,N/A,N/A,N/A,,,
Part,Heaters,20256005,"Complete HX, 2P, Copper "," 2,139.95 ",788379823474,N/A,N/A,N/A,N/A,,,
Part,Heaters,20256006,"Complete HX, 2P, Copper "," 2,244.52 ",788379823481,N/A,N/A,N/A,N/A,,,
Part,Heaters,20258101,Ducted Combustion Air As , 232.74 ,788379823542,N/A,N/A,N/A,N/A,,,
Part,Heaters,20258102,Ducted Combustion Air As , 232.74 ,788379823559,N/A,N/A,N/A,N/A,,,
Part,Heaters,20258103,Ducted Combustion Air As , 242.86 ,788379823566,N/A,N/A,N/A,N/A,,,
Part,Heaters,20258104,Ducted Combustion Air As , 242.86 ,788379823573,N/A,N/A,N/A,N/A,,,
Part,Heaters,20258105,Ducted Combustion Air As , 273.22 ,788379823580,N/A,N/A,N/A,N/A,,,
Part,Heaters,20259601,"Heat Exchanger, 4P, Copp "," 1,735.77 ",788379823597,N/A,N/A,N/A,N/A,,,
Part,Heaters,20259602,"Heat Exchanger, 4P, Copp "," 1,788.96 ",788379823603,N/A,N/A,N/A,N/A,,,
Part,Heaters,20260201,"Gas Train Assy, LP "," 1,766.36 ",788379823610,N/A,N/A,N/A,N/A,,,
Part,Heaters,20265601,"Gas Train Assy, LP/Nat "," 1,888.66 ",788379823740,N/A,N/A,N/A,N/A,,,
Part,Heaters,20266401,"Venturi, Round Assy, Nat ", 425.02 ,788379823757,N/A,N/A,N/A,N/A,,,
Part,Heaters,20266402,"Venturi, Round Assy, LP ", 425.02 ,788379823764,N/A,N/A,N/A,N/A,,,
Part,Heaters,20266403,"Venturi, Round Assy, Nat ", 345.31 ,788379823771,N/A,N/A,N/A,N/A,,,
Part,Heaters,20266405,"Venturi, Round Assy, Nat ", 318.77 ,788379823788,N/A,N/A,N/A,N/A,,,
Part,Heaters,20266407,"Venturi, Round Assy, Nat ", 318.77 ,788379823795,N/A,N/A,N/A,N/A,,,
Part,Heaters,20266409,"Venturi, Round Assy, Nat ", 318.77 ,788379823801,N/A,N/A,N/A,N/A,,,
Part,Heaters,20266411,"Venturi, Round Assy, Nat ", 318.77 ,788379823818,N/A,N/A,N/A,N/A,,,
Part,Heaters,20267801,"Gas Train Assy, Nat "," 1,769.67 ",788379823825,N/A,N/A,N/A,N/A,,,
Part,Heaters,20267905,BRNR PLENUM INSULATION 775, 9.78 ,,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,20268401,Burner Insulation Assy. , 806.45 ,788379823832,N/A,N/A,N/A,N/A,,,
