•ÈÀoperation,sku,upc,item_name,Error Codes,Error Descriptions,Warning Codes,Warning Descriptions,our_price,our_price_UOM,product_type,product_description,brand_name,Webstore Categories,platinum_keywords,RestockDate,are_batteries_included,batteries_required,battery_type_9v,battery_type_a,battery_type_aa,battery_type_aaa,battery_type_c,battery_type_cr123a,battery_type_cr2,battery_type_cr5,battery_type_d,battery_type_lithium_ion,battery_type_lithium_metal,battery_type_p76,battery_type_product_specific,bullet_point,can_be_giftmessaged,can_be_giftwrapped,color_map,color_name,country_of_origin,country_string,cpsia_cautionary_statement,custom_meta_description,custom_number_1,custom_number_2,custom_number_3,custom_number_4,custom_number_5,custom_page_title,custom_text_1,custom_text_10,custom_text_2,custom_text_3,custom_text_4,custom_text_5,custom_text_6,custom_text_7,custom_text_8,custom_text_9,discounted_price,discounted_price_UOM,discounted_price_end_date,discounted_price_start_date,ean,email_me_when_available,external_testing_certification,fulfilled_by_amazon,generic_keywords,hazmat_type,image_main,image_pt01,image_pt02,image_pt03,image_pt04,image_pt05,image_pt06,image_pt07,image_pt08,image_swch,is_discontinued_by_manufacturer,item_classification,item_display_depth,item_display_depth_UOM,item_display_diameter,item_display_diameter_UOM,item_display_height,item_display_height_UOM,item_display_length,item_display_length_UOM,item_display_weight,item_display_weight_UOM,item_display_width,item_display_width_UOM,item_height,item_height_UOM,item_length,item_length_UOM,item_package_quantity,item_type_keyword,item_weight,item_weight_UOM,item_width,item_width_UOM,list_price,list_price_UOM,lithium_battery_packaging,manufacturer,marketplace_search_indexability,marketplaces,material_type,matte_style,max_order_quantity,missing_keyset_reason,model,moisture_needs,number_of_lithium_ion_cells,number_of_lithium_metal_cells,number_of_pieces,occasion,offer_inventory_leadtime,offer_inventory_quantity,offering_condition,offering_condition_note,offering_end_date,offering_start_date,offering_subcondition,package_height,package_height_UOM,package_length,package_length_UOM,package_weight,package_weight_UOM,package_width,package_width_UOM,part_number,pattern_name,po_box_shipping_excluded,product_tax_code,release_date,size_name,specific_uses_keywords,specification_met,style_name,sunlight_exposure,sunset_climate_zone,suppressed_comparison_engine,target_audience_keywords,telling_page_indicator,thesaurus_attribute_keywords,thesaurus_subject_keywords,usda_hardiness_zone,variation_theme_id,volume_capacity_name,warranty_description,website_shipping_weight,website_shipping_weight_UOM
UPDATE,"""357066S""","""788379804596""",MTR PKG EQ 7.5HP 1PH 60HZ 230V,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357066S, ASIN B008HLNCO0, ('item_name' Merchant: 'MTR PKG EQ 7.5HP 1PH 60HZ 230V' / Amazon: 'Pentair 357066S 7-1/2 HP Single Phase Motor Replacement EQ-Series EQ750 Commercial Plastic Pool and Spa Pump (Discontinued by Manufacturer)', 'part_number' Merchant: '357066S' / Amazon: ''). The product_id provided with 357066S corresponds to ASIN B008HLNCO0, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,"2,155",USD,MISC_OTHER,MTR PKG EQ 7.5HP 1PH 60HZ 230V,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,18,IN,26,IN,,,137,LB,17,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:13Z,New,,,,,,,,,"""357066S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357068S""","""788379804602""",MTR PKG EQ 5HP 3PH 60HZ 208 230 460V,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357068S, ASIN B008GTWJS8, ('item_name' Merchant: 'MTR PKG EQ 5HP 3PH 60HZ 208 230 460V' / Amazon: 'Pentair 357068S 5 HP 3-Phase Motor Replacement EQ-Series EQK500 Commercial Plastic Pool and Spa Pump', 'part_number' Merchant: '357068S' / Amazon: ''). The product_id provided with 357068S corresponds to ASIN B008GTWJS8, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,984,USD,MISC_OTHER,MTR PKG EQ 5HP 3PH 60HZ 208 230 460V,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,15,IN,22,IN,,,68,LB,14,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:14Z,New,,,,,,,,,"""357068S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357206S""","""788379804817""",MTR PKG 5HP 3PH 200V C PUMP,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357206S, ASIN B008HLNJAM, ('item_name' Merchant: 'MTR PKG 5HP 3PH 200V C PUMP' / Amazon: 'Pentair 357206S 5 HP 3-Phase Motor Replacement C-Series Commercial High Performance Pump (Discontinued by Manufacturer)', 'part_number' Merchant: '357206S' / Amazon: ''). The product_id provided with 357206S corresponds to ASIN B008HLNJAM, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,"1,784",USD,MISC_OTHER,MTR PKG 5HP 3PH 200V C PUMP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,22,IN,15,IN,,,100,LB,17,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:10Z,New,,,,,,,,,"""357206S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357070S""","""788379804626""",MTR PKG EQ 10HP 3PH 60HZ 208 230 460V,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357070S, ASIN B008HLNG8W, ('item_name' Merchant: 'MTR PKG EQ 10HP 3PH 60HZ 208 230 460V' / Amazon: 'Pentair 357070S 10 HP 3-Phase Motor Replacement EQ-Series EQK1000 Commercial Plastic Pool and Spa Pump (Discontinued by Manufacturer)', 'part_number' Merchant: '357070S' / Amazon: ''). The product_id provided with 357070S corresponds to ASIN B008HLNG8W, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,"1,272",USD,MISC_OTHER,MTR PKG EQ 10HP 3PH 60HZ 208 230 460V,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,15,IN,26,IN,,,110,LB,16,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:14Z,New,,,,,,,,,"""357070S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357069S""","""788379804619""",MTR PKG EQ 7.5HP 3PH 60HZ 208 230 460V,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357069S, ASIN B008GTWJZ6, ('item_name' Merchant: 'MTR PKG EQ 7.5HP 3PH 60HZ 208 230 460V' / Amazon: 'Pentair 357069S 7-1/2 HP 3-Phase Motor Replacement EQ-Series EQK750 Commercial Plastic Pool and Spa Pump', 'part_number' Merchant: '357069S' / Amazon: ''). The product_id provided with 357069S corresponds to ASIN B008GTWJZ6, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,"1,117",USD,MISC_OTHER,MTR PKG EQ 7.5HP 3PH 60HZ 208 230 460V,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,15,IN,23,IN,,,74,LB,17,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:15Z,New,,,,,,,,,"""357069S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357205S""","""788379804800""",MTR PKG 5HP 1PH 200V C PMP 60HZ,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357205S, ASIN B008HLNIE4, ('item_name' Merchant: 'MTR PKG 5HP 1PH 200V C PMP 60HZ' / Amazon: 'Pentair 357205S 5 HP Single Phase Motor Replacement C-Series Commercial High Performance Pump (Discontinued by Manufacturer)', 'part_number' Merchant: '357205S' / Amazon: ''). The product_id provided with 357205S corresponds to ASIN B008HLNIE4, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,"2,219",USD,MISC_OTHER,MTR PKG 5HP 1PH 200V C PMP 60HZ,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,15,IN,17,IN,,,90,LB,22,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:10Z,New,,,,,,,,,"""357205S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357071S""","""788379804725""",MTR PKG EQ 15HP 3 PH 60HZ 208 230 460V,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357071S, ASIN B008HLNHAO, ('item_name' Merchant: 'MTR PKG EQ 15HP 3 PH 60HZ 208 230 460V' / Amazon: 'Pentair 357071S 15 HP 3-Phase Motor Replacement EQ-Series EQK1500 Commercial Plastic Pool and Spa Pump (Discontinued by Manufacturer)', 'part_number' Merchant: '357071S' / Amazon: ''). The product_id provided with 357071S corresponds to ASIN B008HLNHAO, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,"1,449",USD,MISC_OTHER,MTR PKG EQ 15HP 3 PH 60HZ 208 230 460V,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,26,IN,16,IN,,,127,LB,15,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:12Z,New,,,,,,,,,"""357071S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357211S""","""788379804954""",MTR PKG 20HP 3PH 200/208V C PUMP,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357211S, ASIN B008HLNMWC, ('item_name' Merchant: 'MTR PKG 20HP 3PH 200/208V C PUMP' / Amazon: 'Pentair 357211S 20 HP 3-Phase Motor Package Replacement C-Series Commercial Pump (Discontinued by Manufacturer)', 'part_number' Merchant: '357211S' / Amazon: ''). The product_id provided with 357211S corresponds to ASIN B008HLNMWC, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,"5,394",USD,MISC_OTHER,MTR PKG 20HP 3PH 200/208V C PUMP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,15,IN,23,IN,,,172,LB,17,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:14Z,New,,,,,,,,,"""357211S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357204S""","""788379804794""",MTR PKG 7.5HP 1PH 230V C PUMP,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357204S, ASIN B008HLNHTA, ('item_name' Merchant: 'MTR PKG 7.5HP 1PH 230V C PUMP' / Amazon: 'Pentair 357204S 7-1/2 HP Single Phase Motor Replacement C-Series Commercial High Performance Pump (Discontinued by Manufacturer)', 'part_number' Merchant: '357204S' / Amazon: ''). The product_id provided with 357204S corresponds to ASIN B008HLNHTA, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,"2,419",USD,MISC_OTHER,MTR PKG 7.5HP 1PH 230V C PUMP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,15,IN,17,IN,,,114,LB,12,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:17Z,New,,,,,,,,,"""357204S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357210S""","""788379804923""",MTR PKG 15HP 3PH 200/208V C PUMP,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357210S, ASIN B008HLNM18, ('item_name' Merchant: 'MTR PKG 15HP 3PH 200/208V C PUMP' / Amazon: 'Pentair 357210S 15 HP 3-Phase Motor Replacement C-Series Commercial High Performance Pump (Discontinued by Manufacturer)', 'part_number' Merchant: '357210S' / Amazon: ''). The product_id provided with 357210S corresponds to ASIN B008HLNM18, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,"3,284",USD,MISC_OTHER,MTR PKG 15HP 3PH 200/208V C PUMP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,14,IN,22,IN,,,110,LB,17,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:16Z,New,,,,,,,,,"""357210S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357208S""","""788379804831""",MTR PKG 7.5HP 3PH 200V C PUMP,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357208S, ASIN B008HLNKII, ('item_name' Merchant: 'MTR PKG 7.5HP 3PH 200V C PUMP' / Amazon: 'Pentair 357208S 7-1/2 HP 3-Phase Motor Replacement C-Series Commercial High Performance Pump (Discontinued by Manufacturer)', 'part_number' Merchant: '357208S' / Amazon: ''). The product_id provided with 357208S corresponds to ASIN B008HLNKII, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,"1,952",USD,MISC_OTHER,MTR PKG 7.5HP 3PH 200V C PUMP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,15,IN,22,IN,,,88,LB,17,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:11Z,New,,,,,,,,,"""357208S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357249S""","""788379804893""",MTR PKG 10HP 1PH 230V C PUMP,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357249S, ASIN B008HLNPYW, ('item_name' Merchant: 'MTR PKG 10HP 1PH 230V C PUMP' / Amazon: 'Pentair 357249S 10 HP 1-Phase Motor Package Replacement C-Series Commercial Pump (Discontinued by Manufacturer)', 'part_number' Merchant: '357249S' / Amazon: ''). The product_id provided with 357249S corresponds to ASIN B008HLNPYW, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,"2,475",USD,MISC_OTHER,MTR PKG 10HP 1PH 230V C PUMP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,15,IN,22,IN,,,126,LB,17,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:12Z,New,,,,,,,,,"""357249S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357209S""","""788379804886""",MTR PKG 10HP 3PH 200/208V C PUMP,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357209S, ASIN B008HLNLA0, ('item_name' Merchant: 'MTR PKG 10HP 3PH 200/208V C PUMP' / Amazon: 'Pentair 357209S 10 HP 3-Phase Motor Replacement C-Series Commercial High Performance Pump (Discontinued by Manufacturer)', 'part_number' Merchant: '357209S' / Amazon: ''). The product_id provided with 357209S corresponds to ASIN B008HLNLA0, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,"2,804",USD,MISC_OTHER,MTR PKG 10HP 3PH 200/208V C PUMP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,110,LB,,,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:12Z,New,,,,,,,,,"""357209S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""358021Z""","""788379864361""",MTR PKG 165 VS BLK,,,,,760,USD,MISC_OTHER,MTR PKG 165 VS BLK,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,11.5,IN,22.5,IN,,,28,LB,9,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-03T19:31:14Z,New,,,,,,,,,"""358021Z""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357207S""","""788379804824""",MTR PKG 7.5HP 1PH 200/208V C PUMP,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357207S, ASIN B008HLNJWK, ('item_name' Merchant: 'MTR PKG 7.5HP 1PH 200/208V C PUMP' / Amazon: 'Pentair 357207S 7-1/2 HP Single Phase Motor Replacement C-Series Commercial High Performance Pump (Discontinued by Manufacturer)', 'part_number' Merchant: '357207S' / Amazon: ''). The product_id provided with 357207S corresponds to ASIN B008HLNJWK, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,"2,419",USD,MISC_OTHER,MTR PKG 7.5HP 1PH 200/208V C PUMP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,110,LB,,,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:11Z,New,,,,,,,,,"""357207S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357247S""","""788379804879""",MTR PKG 7.5HP 3PH 575V C PUMP,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357247S, ASIN B008HLNPBA, ('item_name' Merchant: 'MTR PKG 7.5HP 3PH 575V C PUMP' / Amazon: 'Pentair 357247S 7-1/2 HP 3-Phase Motor Package Replacement C-Series Commercial Pump (Discontinued by Manufacturer)', 'part_number' Merchant: '357247S' / Amazon: ''). The product_id provided with 357247S corresponds to ASIN B008HLNPBA, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,"1,952",USD,MISC_OTHER,MTR PKG 7.5HP 3PH 575V C PUMP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,15,IN,23,IN,,,80,LB,17,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:11Z,New,,,,,,,,,"""357247S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357230S""","""788379830557""",MTR PKG 3HP 50HZ 2850 RPM,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357230S, ASIN B00DW5V3OM, ('item_name' Merchant: 'MTR PKG 3HP 50HZ 2850 RPM' / Amazon: 'PENTAIR WATER POOL AND SPA 357230S Motor Replacement Parts, 3 HP', 'part_number' Merchant: '357230S' / Amazon: ''). The product_id provided with 357230S corresponds to ASIN B00DW5V3OM, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,343,USD,MISC_OTHER,MTR PKG 3HP 50HZ 2850 RPM,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,11.5,IN,22.5,IN,,,,,9.25,IN,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:15Z,New,,,,,,,,,"""357230S""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""359526S""",,MTR PKG 2HP 1PH 230V 2SP ALMD,,,,,448,USD,OUTDOOR_LIVING,,Pentair,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,swimming-pool-pump-replacement-parts,,,,,,,,Pentair,,"www.amazon.com,poolspaonline.hostedbyamazon.com,www.allpoolspa.com,www.paragonpoolspa.com",,,,,,,,,,,10,2,New,,,2014-12-17T19:50:04Z,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPDATE,"""358020Z""","""788379864354""",MTR PKG 165 VS ALMD,,,,,760,USD,MISC_OTHER,MTR PKG 165 VS ALMD,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,11.5,IN,22.5,IN,,,27.5,LB,9,IN,,,,Pentair,,"www.amazon.com,www.allpoolspa.com",,,,,,,,,,,10,2,New,,,2014-10-03T19:31:14Z,New,,,,,,,,,"""358020Z""",,,,,,,,,,,,,,,,,,,,,
UPDATE,"""357246S""","""788379804978""",MTR PKG 20HP 3PH 575V C PUMP,8541,"Error Code: 8541, Marketplace: ; Description: SKU 357246S, ASIN B008HLNOJI, ('item_name' Merchant: 'MTR PKG 20HP 3PH 575V C PUMP' / Amazon: 'Pentair 357246S 20 HP 3-Phase Motor Package Replacement C-Series Commercial Pump (Discontinued by Manufacturer)', 'part_number' Merchant: '357246S' / Amazon: ''). The product_id provided with 357246S corresponds to ASIN B008HLNOJI, but some of the information submitted contradicts information in the Amazon catalog. If your product is the same as this ASIN, please modify your product data to reflect the following Amazon catalog values and resubmit. If your product is different than the ASIN, please check that the product_id is correct. If it is correct, please contact Seller Support for proper resolution.Feed ID: 0 For details, see http://sellercentral.amazon.com/gp/errorcode/8541; ",,,"5,394",USD,MISC_OTHER,MTR PKG 20HP 3PH 575V C PUMP,Pentair,Paragon Pool Supplies > Pentair > Pumps > Pump Units,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,base_product,,,,,,,,,,,,,,,,,,,143,LB,,,,,,Pentair,,www.allpoolspa.com,,,,,,,,,,,10,2,New,,,2014-10-03T19:31:10Z,New,,,,,,,,,"""357246S""",,,,,,,,,,,,,,,,,,,,,
